label,prediction
1,0.00028435811623684845
1,0.000510073960724305
0,9.78952520802741e-05
0,0.0003115750116840629
0,0.0004159041756779238
0,0.00014204041049678635
1,0.001231894878303718
0,0.00019992003198720512
0,0.00010552975939214858
1,0.0005540489312687721
0,0.0002487974788522143
0,0.00014767413241447206
0,0.00027473785429735795
0,0.00026199729269464216
1,9.960655411126052e-05
0,0.0002217376843194501
1,0.0007976177815590769
0,0.0002355019134530468
0,0.0002786097374103225
0,0.0
1,0.00041628822282773235
1,0.00040587945380222073
0,0.0001319226405635735
1,0.000705911239334602
1,0.0013131976362442547
0,0.000295217476874631
1,0.000518173069805315
0,9.233610341643582e-05
1,0.0011648223645894002
0,0.00015497869043006585
0,0.00019472679830198232
1,0.0009745797124989848
0,0.0002820729799728184
0,0.00021109417145537705
1,0.0010428187707378733
1,0.0010447137484329294
1,0.0010397504598896265
0,7.129616426636246e-05
1,0.0005106485236250038
