label,prediction
1,0.0003062318174858368
0,9.78952520802741e-05
0,0.0003115750116840629
1,0.001119904434821562
0,0.00010552975939214858
1,0.0005540489312687721
0,0.00020733123237684525
0,0.00014767413241447206
0,0.00027473785429735795
1,9.960655411126052e-05
0,0.0002217376843194501
0,0.0003018272155278494
0,0.0
0,0.00010553811245085881
1,0.0006138358602909582
1,0.00044414834554741284
0,0.0
1,0.0009464181712288876
0,0.0003099573808601317
1,0.0009745797124989848
0,0.0001876392635158907
1,0.0008848159266866804
1,0.0008357709987463436
1,0.0009597696552827321
0,7.129616426636246e-05
1,0.0004205340782794149
