label,prediction
0,0.0003978779840848806
1,0.0006242027844872038
1,0.0011750350250824785
0,0.00021830883423082522
1,0.0007540821949592506
0,0.00010552975939214858
0,0.00029192818566632606
0,0.0004164397603869686
0,0.0003329918032786885
1,0.0005635919594213789
1,0.000451089057868282
1,0.000529821374508023
0,0.00024807740014884643
1,0.001969796454366382
1,0.0005850396991224405
0,5.9822924144532185e-05
0,0.0005991611743559018
0,0.00010356255178127589
1,0.0009440111483221326
1,0.0006953730944102701
