label,prediction
0,0.0004195686833934715
1,0.0005590676471853095
1,0.0004687233679904551
1,0.00038714672861014324
0,0.00045092838196286473
0,0.00041798824715399177
0,0.00024525432873890224
0,0.0004990850108135085
0,0.00024857071836937607
1,0.0005146018268364853
1,0.0005215318134406199
1,0.001306555173958489
1,0.0005928222901181085
1,0.0006546644844517185
1,0.0005551854319342661
0,0.00036407766990291263
0,0.0002962586761469443
1,0.0013558096443259367
0,0.0003748500599760096
0,0.00029107844564110026
0,0.00040551500405515005
0,0.0003042403498764024
0,0.00042211903756859433
0,0.0
0,0.00040356482259963004
0,0.00019758290249283762
1,0.0008456536319365468
0,0.0004975949577044286
1,0.0009876891601114678
1,0.001069594980034227
0,0.0002953482648289441
0,0.0005036860662118229
1,0.0008356245619709958
0,0.00037116283131740974
1,0.00019921310822252104
0,0.0002956502457592668
0,0.0003399873718976152
1,0.000850792300329682
1,0.0005155303518494652
0,0.0004121283485428319
1,0.0006426592797783933
1,0.000750777591076472
1,0.0006811989100817438
0,0.000295217476874631
1,0.0007521938988717091
0,0.00029717682020802375
1,0.00044414834554741284
0,0.0005135667208764872
0,0.00028028476932563483
1,0.0012376237623762376
0,0.0001677008217340265
0,0.00010356255178127589
1,0.0005976170022037127
0,0.00030921459492888067
1,0.0002925687536571094
0,0.00027323897480736653
0,0.00023251179166943468
1,0.0009664876042345643
0,0.00022263781280612699
1,0.0010557946885405669
1,0.0011060199083583505
0,0.0004735969689793985
1,0.0004372981700753498
1,0.0005406866720735334
