label,prediction
1,0.0002624844149878601
1,0.0004590665646518745
0,9.78952520802741e-05
0,0.0003115750116840629
0,0.0003743137581101314
0,0.00010653030787258975
1,0.0010825742869941765
0,0.00017493002798880448
0,0.00010552975939214858
1,0.0005248884612019946
0,0.00020733123237684525
0,0.00014767413241447206
0,0.00027473785429735795
0,0.00024016418497008863
1,4.980327705563026e-05
0,0.0002217376843194501
1,0.0006380942252472616
0,0.0002355019134530468
0,0.0002786097374103225
0,0.0
1,0.00037844383893430214
1,0.0003189052851303163
0,0.00010553811245085881
1,0.0005524522742618624
1,0.0013131976362442547
0,0.000295217476874631
1,0.00044414834554741284
0,0.0
1,0.0008736167734420501
0,0.00015497869043006585
0,0.00019472679830198232
1,0.0008933647364574028
0,0.0002564299817934713
0,0.0001876392635158907
1,0.0008848159266866804
1,0.0008357709987463436
1,0.0008397984483723906
0,7.129616426636246e-05
1,0.00039049592983088523
